JOINID,PER_WHITE,PER_BLACK,PER_HISP,PER_ASIAN,PER_OT,MG_VOTES,MG_E,MG_WIL,MG_F,MG_G,MG_WAL,MRO_VOTES,MRO_E,MRO_G,DPP_VOTES,DPP_C,DPP_S,Maj Cand?,Plu Cand?,RO Winner?,Change?,GE 2nd Place?
C06002,0.006437768,0.967811161,0.013948499,5.58E-17,0.011802573,290,0.455172414,0.227586207,0.093103448,0.172413793,0.051724138,321,0.598130841,0.401869159,400,0.6625,0.3375,None,Rahm,Rahm,No,Wilson
C06004,0.000896861,0.97219731,0.00986547,0,0.017040358,192,0.447916667,0.255208333,0.010416667,0.213541667,0.072916667,220,0.604545455,0.395454545,309,0.699029126,0.300970874,None,Rahm,Rahm,No,Wilson
C06005,0.000685401,0.989033585,0.006168608,0,0.004112406,177,0.384180791,0.293785311,0.033898305,0.242937853,0.04519774,217,0.552995392,0.447004608,275,0.690909091,0.309090909,None,Rahm,Rahm,No,Wilson
C06007,0.006661732,0.974093266,0.006661732,3.16E-10,0.01258327,240,0.4125,0.254166667,0.0125,0.241666667,0.079166667,264,0.606060606,0.393939394,377,0.620689655,0.379310345,None,Rahm,Rahm,No,Wilson
C06011,0.00399361,0.977635783,0.007188498,0.003194888,0.00798722,230,0.391304348,0.27826087,0.034782609,0.226086957,0.069565217,243,0.555555556,0.444444444,401,0.655860349,0.344139651,None,Rahm,Rahm,No,Wilson
C06012,0.003489183,0.976971388,0.011863225,0,0.007676204,150,0.406666667,0.28,0.02,0.213333333,0.08,176,0.573863636,0.426136364,336,0.675595238,0.324404762,None,Rahm,Rahm,No,Wilson
C06013,0.009234828,0.972295515,0.003957784,0,0.014511873,218,0.463302752,0.201834862,0.091743119,0.178899083,0.064220183,227,0.533039648,0.466960352,297,0.592592593,0.407407407,None,Rahm,Rahm,No,Wilson
C06014,0.026061773,0.951737452,0.009652511,0,0.012548264,261,0.398467433,0.295019157,0.057471264,0.199233716,0.049808429,282,0.553191489,0.446808511,348,0.709770115,0.290229885,None,Rahm,Rahm,No,Wilson
C06015,0.007446808,0.979787231,0.00319149,4.47E-10,0.00957447,197,0.375634518,0.370558376,0.040609137,0.182741117,0.030456853,247,0.558704453,0.441295547,378,0.642857143,0.357142857,None,Rahm,Rahm,No,Wilson
C06016,0.003363228,0.950672649,0.033632284,1.15E-10,0.012331839,310,0.470967742,0.216129032,0.041935484,0.206451613,0.064516129,337,0.548961424,0.451038576,420,0.619047619,0.380952381,None,Rahm,Rahm,No,Wilson
C06017,0.00310752,0.98321939,0.010565569,7.65E-11,0.00310752,176,0.460227273,0.272727273,0.034090909,0.176136364,0.056818182,213,0.661971831,0.338028169,320,0.628125,0.371875,None,Rahm,Rahm,No,Wilson
C06018,0.012853471,0.969151669,0.012853471,0,0.005141389,203,0.487684729,0.266009852,0.034482759,0.133004926,0.078817734,200,0.59,0.41,273,0.710622711,0.289377289,None,Rahm,Rahm,No,Wilson
C06019,0.001850139,0.987974099,0.000925069,0,0.009250693,243,0.456790123,0.263374486,0.041152263,0.189300412,0.049382716,280,0.653571429,0.346428571,378,0.693121693,0.306878307,None,Rahm,Rahm,No,Wilson
C06020,0.003731345,0.966417908,0.008955226,4.58E-11,0.020895521,132,0.439393939,0.257575758,0.053030303,0.196969697,0.053030303,159,0.553459119,0.446540881,266,0.676691729,0.323308271,None,Rahm,Rahm,No,Wilson
C06021,0.008858268,0.968503937,0.013779528,0,0.008858267,158,0.417721519,0.297468354,0.018987342,0.246835443,0.018987342,173,0.61849711,0.38150289,258,0.69379845,0.30620155,None,Rahm,Rahm,No,Wilson
C06022,0.002028398,0.976673425,0.01521298,4.48E-10,0.006085197,181,0.453038674,0.243093923,0.033149171,0.226519337,0.044198895,203,0.54679803,0.45320197,275,0.741818182,0.258181818,None,Rahm,Rahm,No,Wilson
C06023,5.28E-10,0.969957084,0.015021457,0,0.015021458,145,0.406896552,0.296551724,0.027586207,0.227586207,0.04137931,174,0.557471264,0.442528736,280,0.692857143,0.307142857,None,Rahm,Rahm,No,Wilson
C06024,0.004153687,0.968847351,0.020768432,0,0.00623053,151,0.496688742,0.304635762,0.033112583,0.099337748,0.066225166,165,0.63030303,0.36969697,288,0.75,0.25,None,Rahm,Rahm,No,Wilson
C06025,0.003267973,0.982026144,0.001633987,0.000816993,0.012254903,144,0.472222222,0.263888889,0.041666667,0.138888889,0.083333333,174,0.545977011,0.454022989,255,0.643137255,0.356862745,None,Rahm,Rahm,No,Wilson
C06026,0.003579098,0.969219756,0.008589836,0,0.01861131,157,0.394904459,0.280254777,0.044585987,0.171974522,0.108280255,170,0.529411765,0.470588235,334,0.658682635,0.341317365,None,Rahm,Rahm,No,Wilson
C06028,0.00310559,0.986024845,0.003881986,0,0.006987578,136,0.389705882,0.294117647,0.029411765,0.242647059,0.044117647,147,0.537414966,0.462585034,229,0.703056769,0.296943231,None,Rahm,Rahm,No,Wilson
C06030,0.000818331,0.979541733,0.004909984,0,0.014729952,199,0.40201005,0.271356784,0.050251256,0.216080402,0.060301508,239,0.506276151,0.493723849,344,0.668604651,0.331395349,None,Rahm,Rahm,No,Wilson
C06032,0.004119464,0.979402678,0.010298661,5.05E-11,0.006179196,258,0.414728682,0.240310078,0.050387597,0.23255814,0.062015504,272,0.569852941,0.430147059,368,0.730978261,0.269021739,None,Rahm,Rahm,No,Wilson
C06033,0.007326007,0.966117216,0.003663005,0.000915751,0.021978022,275,0.432727273,0.258181818,0.021818182,0.2,0.087272727,302,0.552980132,0.447019868,399,0.646616541,0.353383459,None,Rahm,Rahm,No,Wilson
C06044,0.002074689,0.970262795,0.011756569,0.000691563,0.015214383,292,0.421232877,0.246575342,0.04109589,0.22260274,0.068493151,323,0.613003096,0.386996904,397,0.717884131,0.282115869,None,Rahm,Rahm,No,Wilson
C07007,0.015748031,0.956036744,0.020341207,4.16E-10,0.007874017,179,0.43575419,0.245810056,0.033519553,0.217877095,0.067039106,225,0.555555556,0.444444444,366,0.617486339,0.382513661,None,Rahm,Rahm,No,Wilson
C07011,0.008731081,0.959837024,0.009313155,0,0.02211874,243,0.444444444,0.255144033,0.032921811,0.185185185,0.082304527,264,0.556818182,0.443181818,437,0.629290618,0.370709382,None,Rahm,Rahm,No,Wilson
C07012,0.006123699,0.970606243,0.010410291,8.24E-11,0.012859767,209,0.468899522,0.224880383,0.043062201,0.200956938,0.062200957,260,0.569230769,0.430769231,377,0.676392573,0.323607427,None,Rahm,Rahm,No,Wilson
C07014,0.019809826,0.94770206,0.018225039,0.001584786,0.01267829,240,0.404166667,0.270833333,0.0375,0.2375,0.05,268,0.582089552,0.417910448,381,0.611548556,0.388451444,None,Rahm,Rahm,No,Wilson
C07017,0.011005136,0.93617022,0.037417455,0.001467351,0.013939838,182,0.362637363,0.28021978,0.032967033,0.274725275,0.049450549,213,0.558685446,0.441314554,325,0.707692308,0.292307692,None,Rahm,Rahm,No,Wilson
C07019,0.003276004,0.95823096,0.009828011,0,0.028665025,220,0.436363636,0.240909091,0.018181818,0.195454545,0.109090909,269,0.628252788,0.371747212,370,0.635135135,0.364864865,None,Rahm,Rahm,No,Wilson
C07020,0.003100775,0.967441858,0.021705427,0,0.00775194,166,0.493975904,0.234939759,0.030120482,0.186746988,0.054216867,174,0.603448276,0.396551724,276,0.695652174,0.304347826,None,Rahm,Rahm,No,Wilson
C07026,0.010086455,0.962536021,0.011527378,0,0.015850145,212,0.41509434,0.235849057,0.037735849,0.231132075,0.080188679,230,0.569565217,0.430434783,317,0.67192429,0.32807571,None,Rahm,Rahm,No,Wilson
C07027,0.012600228,0.955326462,0.01489118,5.93E-11,0.017182131,223,0.461883408,0.206278027,0.049327354,0.201793722,0.080717489,231,0.614718615,0.385281385,303,0.702970297,0.297029703,None,Rahm,Rahm,No,Wilson
C07034,0.004301076,0.962365594,0.023655914,0,0.009677416,313,0.399361022,0.220447284,0.07028754,0.207667732,0.102236422,364,0.571428571,0.428571429,407,0.683046683,0.316953317,None,Rahm,Rahm,No,Wilson
C07038,0.003988034,0.958125626,0.014955133,2.63E-10,0.022931206,178,0.488764045,0.202247191,0.050561798,0.196629213,0.061797753,198,0.626262626,0.373737374,314,0.662420382,0.337579618,None,Rahm,Rahm,No,Wilson
C07040,0.002487563,0.983830846,0.002487563,0,0.011194029,252,0.468253968,0.23015873,0.031746032,0.21031746,0.05952381,289,0.577854671,0.422145329,328,0.728658537,0.271341463,None,Rahm,Rahm,No,Wilson
C07041,0.005015045,0.9779338,0.008024073,0.002006018,0.007021064,221,0.43438914,0.230769231,0.07239819,0.21719457,0.045248869,262,0.545801527,0.454198473,362,0.696132597,0.303867403,None,Rahm,Rahm,No,Wilson
C07042,0.00245399,0.964417177,0.01595092,0,0.017177912,215,0.497674419,0.204651163,0.027906977,0.2,0.069767442,275,0.578181818,0.421818182,351,0.712250712,0.287749288,None,Rahm,Rahm,No,Wilson
C07043,0.011185683,0.926174502,0.038031318,0.002237136,0.022371361,240,0.458333333,0.254166667,0.029166667,0.225,0.033333333,269,0.587360595,0.412639405,349,0.70773639,0.29226361,None,Rahm,Rahm,No,Wilson
C07044,0.01280559,0.908032584,0.074505248,9.93E-11,0.004656578,205,0.468292683,0.263414634,0.024390244,0.214634146,0.029268293,247,0.599190283,0.400809717,340,0.682352941,0.317647059,None,Rahm,Rahm,No,Wilson
C08001,0.005882353,0.969747899,0.010924372,0,0.013445376,183,0.404371585,0.295081967,0.027322404,0.191256831,0.081967213,217,0.599078341,0.400921659,299,0.702341137,0.297658863,None,Rahm,Rahm,No,Wilson
C08013,0.002967359,0.967952522,0.018397626,0.000593472,0.010089021,286,0.482517483,0.227272727,0.027972028,0.202797203,0.059440559,320,0.615625,0.384375,436,0.699541284,0.300458716,None,Rahm,Rahm,No,Wilson
C08015,0.004248088,0.97451147,0.00764656,0,0.013593882,227,0.440528634,0.273127753,0.04845815,0.185022026,0.052863436,252,0.55952381,0.44047619,361,0.656509695,0.343490305,None,Rahm,Rahm,No,Wilson
C08020,0.009336099,0.956431534,0.024896268,0.004149377,0.005186722,282,0.404255319,0.258865248,0.04964539,0.191489362,0.095744681,313,0.559105431,0.440894569,420,0.614285714,0.385714286,None,Rahm,Rahm,No,Wilson
C08022,0.001262627,0.981060605,0.008838384,0,0.008838384,235,0.421276596,0.285106383,0.034042553,0.170212766,0.089361702,269,0.639405204,0.360594796,344,0.651162791,0.348837209,None,Rahm,Rahm,No,Wilson
C08026,0.006505576,0.95817844,0.024163569,0,0.011152415,232,0.469827586,0.219827586,0.030172414,0.211206897,0.068965517,275,0.610909091,0.389090909,401,0.668329177,0.331670823,None,Rahm,Rahm,No,Wilson
C08028,0.012631579,0.95894737,0.012631578,0.001052632,0.014736842,276,0.434782609,0.242753623,0.025362319,0.22826087,0.06884058,304,0.539473684,0.460526316,387,0.658914729,0.341085271,None,Rahm,Rahm,No,Wilson
C08034,0.004109588,0.986301369,0.006849316,0,0.002739727,259,0.401544402,0.285714286,0.038610039,0.223938224,0.05019305,289,0.657439446,0.342560554,347,0.708933718,0.291066282,None,Rahm,Rahm,No,Wilson
C08038,0.001285347,0.988431876,0.003856042,0,0.006426735,178,0.449438202,0.235955056,0.039325843,0.179775281,0.095505618,207,0.628019324,0.371980676,261,0.781609195,0.218390805,None,Rahm,Rahm,No,Wilson
C08041,0.00083264,0.972522896,0.006661116,0,0.019983348,258,0.418604651,0.248062016,0.050387597,0.213178295,0.069767442,307,0.57980456,0.42019544,379,0.720316623,0.279683377,None,Rahm,Rahm,No,Wilson
C08043,2.32E-10,0.949928475,0.021459224,0,0.028612302,132,0.363636364,0.28030303,0.015151515,0.272727273,0.068181818,156,0.557692308,0.442307692,211,0.687203791,0.312796209,None,Rahm,Rahm,No,Wilson
C08045,0.001993355,0.984053153,0.005315618,0.000664452,0.007973422,184,0.456521739,0.260869565,0.027173913,0.201086957,0.054347826,237,0.573839662,0.426160338,419,0.6849642,0.3150358,None,Rahm,Rahm,No,Wilson
C08047,0.007957559,0.969496025,0.015915117,0,0.006631299,225,0.471111111,0.28,0.008888889,0.208888889,0.031111111,256,0.63671875,0.36328125,323,0.730650155,0.269349845,None,Rahm,Rahm,No,Wilson
C08051,0.003344481,0.976588629,0.016722408,0,0.003344482,287,0.428571429,0.257839721,0.041811847,0.240418118,0.031358885,331,0.528700906,0.471299094,411,0.649635036,0.350364964,None,Rahm,Rahm,No,Wilson
C08052,0.009687836,0.942949414,0.015069965,0.002152853,0.030139932,360,0.402777778,0.241666667,0.041666667,0.208333333,0.105555556,406,0.573891626,0.426108374,486,0.724279835,0.275720165,None,Rahm,Rahm,No,Wilson
C08053,0.005607476,0.977570093,0.003738318,0.001869159,0.011214954,156,0.41025641,0.269230769,0.032051282,0.198717949,0.08974359,168,0.625,0.375,219,0.694063927,0.305936073,None,Rahm,Rahm,No,Wilson
C09002,0.001836547,0.9687787,0.008264462,0,0.021120291,216,0.439814815,0.273148148,0.023148148,0.208333333,0.055555556,236,0.605932203,0.394067797,336,0.699404762,0.300595238,None,Rahm,Rahm,No,Wilson
C09003,1.37E-10,0.985791606,0.005412724,0,0.00879567,144,0.361111111,0.354166667,0.020833333,0.173611111,0.090277778,152,0.598684211,0.401315789,352,0.693181818,0.306818182,None,Rahm,Rahm,No,Wilson
C09005,0.001043842,0.979123172,0.013569939,0,0.006263048,241,0.460580913,0.2406639,0.029045643,0.199170124,0.070539419,260,0.611538462,0.388461538,341,0.703812317,0.296187683,None,Rahm,Rahm,No,Wilson
C09006,0.001351351,0.981081083,0.004054054,0,0.013513511,252,0.380952381,0.281746032,0.023809524,0.206349206,0.107142857,304,0.575657895,0.424342105,361,0.667590028,0.332409972,None,Rahm,Rahm,No,Wilson
C09007,0.00925147,0.772918429,0.20269133,0.002523128,0.012615643,169,0.461538462,0.24852071,0.035502959,0.195266272,0.059171598,190,0.568421053,0.431578947,279,0.738351254,0.261648746,None,Rahm,Rahm,No,Wilson
C09008,0.004329009,0.963512672,0.017316018,0.000618429,0.014223872,206,0.427184466,0.281553398,0.04368932,0.184466019,0.063106796,227,0.568281938,0.431718062,379,0.564643799,0.435356201,None,Rahm,Rahm,No,Wilson
C09009,3.51E-10,0.986111111,0.003703705,0,0.010185184,295,0.474576271,0.240677966,0.030508475,0.196610169,0.057627119,340,0.585294118,0.414705882,409,0.740831296,0.259168704,None,Rahm,Rahm,No,Wilson
C09010,0.002244669,0.966329966,0.015712682,0,0.015712683,202,0.425742574,0.306930693,0.00990099,0.178217822,0.079207921,240,0.55,0.45,324,0.725308642,0.274691358,None,Rahm,Rahm,No,Wilson
C09011,0.005452562,0.976008721,0.011995636,0,0.006543081,181,0.397790055,0.259668508,0.049723757,0.248618785,0.044198895,194,0.62371134,0.37628866,280,0.728571429,0.271428571,None,Rahm,Rahm,No,Wilson
C09012,0.007909605,0.966101697,0.013559321,1.73E-11,0.012429378,280,0.4,0.235714286,0.042857143,0.228571429,0.092857143,311,0.581993569,0.418006431,379,0.678100264,0.321899736,None,Rahm,Rahm,No,Wilson
C09013,0.004914006,0.963144964,0.012285013,2.15E-10,0.019656017,310,0.44516129,0.248387097,0.04516129,0.216129032,0.04516129,333,0.582582583,0.417417417,388,0.693298969,0.306701031,None,Rahm,Rahm,No,Wilson
C09016,0.008536586,0.95365854,0.031707315,0,0.006097558,231,0.45021645,0.238095238,0.043290043,0.207792208,0.060606061,242,0.644628099,0.355371901,338,0.680473373,0.319526627,None,Rahm,Rahm,No,Wilson
C09017,0.005882353,0.973529411,0.007843137,0.000980392,0.011764707,185,0.405405405,0.297297297,0.010810811,0.172972973,0.113513514,201,0.60199005,0.39800995,318,0.694968553,0.305031447,None,Rahm,Rahm,No,Wilson
C09018,0.008313538,0.97743468,0.002375298,1.62E-10,0.011876484,158,0.386075949,0.291139241,0.050632911,0.221518987,0.050632911,194,0.577319588,0.422680412,278,0.665467626,0.334532374,None,Rahm,Rahm,No,Wilson
C09019,0.004825091,0.962605546,0.013268999,0,0.019300364,219,0.392694064,0.264840183,0.0456621,0.246575342,0.050228311,240,0.554166667,0.445833333,385,0.675324675,0.324675325,None,Rahm,Rahm,No,Wilson
C09021,0.003562945,0.976247031,0.017814727,0,0.002375297,224,0.491071429,0.25,0.03125,0.151785714,0.075892857,257,0.59922179,0.40077821,315,0.701587302,0.298412698,None,Rahm,Rahm,No,Wilson
C09027,0.006105007,0.958485965,0.008547009,0.001221,0.025641019,220,0.463636364,0.268181818,0.045454545,0.140909091,0.081818182,253,0.612648221,0.387351779,358,0.687150838,0.312849162,None,Rahm,Rahm,No,Wilson
C09029,1.11E-10,0.983725136,0.009041591,0.000904159,0.006329114,228,0.438596491,0.24122807,0.013157895,0.210526316,0.096491228,262,0.545801527,0.454198473,340,0.729411765,0.270588235,None,Rahm,Rahm,No,Wilson
C09030,0.001132504,0.990939974,0.001132503,0,0.00679502,201,0.343283582,0.328358209,0.049751244,0.233830846,0.044776119,222,0.603603604,0.396396396,335,0.749253731,0.250746269,None,Rahm,Rahm,No,Wilson
C09031,0.015254239,0.681355962,0.290677935,1.45E-11,0.012711864,201,0.427860697,0.313432836,0.059701493,0.149253731,0.049751244,210,0.604761905,0.395238095,304,0.671052632,0.328947368,None,Rahm,Rahm,No,Wilson
C09032,0.001022495,0.972392638,0.017382411,0,0.009202455,237,0.405063291,0.261603376,0.037974684,0.240506329,0.054852321,255,0.568627451,0.431372549,335,0.719402985,0.280597015,None,Rahm,Rahm,No,Wilson
C09034,0.006971341,0.971340043,0.008520527,0.001549187,0.011618902,191,0.392670157,0.366492147,0.036649215,0.157068063,0.047120419,218,0.600917431,0.399082569,322,0.701863354,0.298136646,None,Rahm,Rahm,No,Wilson
C09035,0.001412429,0.990112994,0.005649718,0,0.002824859,267,0.498127341,0.217228464,0.059925094,0.164794007,0.059925094,279,0.591397849,0.408602151,349,0.627507163,0.372492837,None,Rahm,Rahm,No,Wilson
C09039,0.007383966,0.981012657,0.001054852,0.001054852,0.009493672,257,0.424124514,0.229571984,0.046692607,0.225680934,0.073929961,287,0.585365854,0.414634146,372,0.674731183,0.325268817,None,Rahm,Rahm,No,Wilson
C09040,0.004576659,0.97597254,0.005720825,0.001144165,0.012585812,290,0.482758621,0.213793103,0.044827586,0.2,0.05862069,314,0.605095541,0.394904459,406,0.699507389,0.300492611,None,Rahm,Rahm,No,Wilson
C09041,0.008086254,0.962264151,0.006738544,9.16E-12,0.022911051,216,0.481481481,0.217592593,0.055555556,0.194444444,0.050925926,226,0.623893805,0.376106195,309,0.663430421,0.336569579,None,Rahm,Rahm,No,Wilson
C09043,0.005606167,0.981779959,0.008409249,0,0.004204625,202,0.425742574,0.252475248,0.059405941,0.193069307,0.069306931,216,0.643518519,0.356481481,369,0.682926829,0.317073171,None,Rahm,Rahm,No,Wilson
C09045,0.006134969,0.976482617,0.00408998,0,0.013292434,184,0.472826087,0.266304348,0.032608696,0.179347826,0.048913043,213,0.615023474,0.384976526,304,0.680921053,0.319078947,None,Rahm,Rahm,No,Wilson
C09046,0.055746152,0.858490539,0.060891952,5.22E-11,0.024871356,250,0.456,0.228,0.04,0.208,0.068,258,0.589147287,0.410852713,373,0.646112601,0.353887399,None,Rahm,Rahm,No,Wilson
C09048,1.80E-09,0.976485146,0.007425743,0.001237624,0.014851485,277,0.397111913,0.245487365,0.0433213,0.23465704,0.079422383,315,0.514285714,0.485714286,391,0.662404092,0.337595908,None,Rahm,Rahm,No,Wilson
C09049,0.00480192,0.980792317,0.006002402,0.00360144,0.004801921,234,0.41025641,0.230769231,0.051282051,0.222222222,0.085470085,307,0.596091205,0.403908795,409,0.652811736,0.347188264,None,Rahm,Rahm,No,Wilson
C09051,0.0067659,0.962110961,0.006765901,0.00270636,0.021650878,267,0.397003745,0.243445693,0.033707865,0.239700375,0.086142322,302,0.612582781,0.387417219,360,0.652777778,0.347222222,None,Rahm,Rahm,No,Wilson
C10015,0.010904425,0.960230918,0.015394483,0.000641437,0.012828737,477,0.385744235,0.264150943,0.050314465,0.234800839,0.064989518,552,0.519927536,0.480072464,689,0.714078374,0.285921626,None,Rahm,Rahm,No,Wilson
C15003,0.003707137,0.896200189,0.081556994,0,0.01853568,161,0.385093168,0.341614907,0.043478261,0.192546584,0.037267081,184,0.543478261,0.456521739,238,0.693277311,0.306722689,None,Rahm,Rahm,No,Wilson
C15007,0.005576206,0.956319708,0.018587358,0,0.019516728,188,0.382978723,0.340425532,0.042553191,0.170212766,0.063829787,225,0.537777778,0.462222222,296,0.662162162,0.337837838,None,Rahm,Rahm,No,Wilson
C15018,0.003384095,0.962774957,0.024534686,0,0.009306262,163,0.435582822,0.300613497,0.042944785,0.171779141,0.049079755,199,0.527638191,0.472361809,295,0.691525424,0.308474576,None,Rahm,Rahm,No,Wilson
C15021,0.00257732,0.925257732,0.067010306,0.00128866,0.003865982,160,0.4625,0.25,0.0125,0.2125,0.0625,187,0.577540107,0.422459893,272,0.724264706,0.275735294,None,Rahm,Rahm,No,Wilson
C16002,0.002539683,0.734603192,0.253968236,0,0.008888889,199,0.427135678,0.251256281,0.08040201,0.226130653,0.015075377,219,0.598173516,0.401826484,333,0.615615616,0.384384384,None,Rahm,Rahm,No,Wilson
C16003,0.002034589,0.928789419,0.05595117,0,0.013224822,168,0.446428571,0.327380952,0.023809524,0.166666667,0.035714286,209,0.641148325,0.358851675,273,0.695970696,0.304029304,None,Rahm,Rahm,No,Wilson
C16004,0.019930674,0.894280764,0.05459272,0.000866551,0.030329291,172,0.401162791,0.279069767,0.063953488,0.215116279,0.040697674,226,0.544247788,0.455752212,272,0.661764706,0.338235294,None,Rahm,Rahm,No,Wilson
C16005,4.01E-10,0.950354611,0.024822697,0.004432624,0.020390068,147,0.414965986,0.306122449,0.047619048,0.156462585,0.074829932,185,0.524324324,0.475675676,286,0.65034965,0.34965035,None,Rahm,Rahm,No,Wilson
